date,product_category,avg_price,sales_volume,avg_freight,day_of_week,month,is_weekend,price_lag_7,sales_lag_7,rolling_price_7d,price_momentum,lead_time_hrs,market_median,comp_ratio,is_holiday
25/3/2018,cool_stuff,199.475,2,40.17,6,3,1,174.63,3,162.7064286,36.76857143,9.961805556,72.54,2.749862145,0
26/3/2018,cool_stuff,52.975,4,58.64,0,3,0,45,3,163.8457143,-110.8707143,0.29625,88.945,0.595592782,0
27/3/2018,cool_stuff,169.99,1,44.29,1,3,0,128.49,2,169.7742857,0.215714286,0.224722222,80.37136364,2.11505681,0
28/3/2018,cool_stuff,126.956,5,94.51,2,3,0,292.6666667,3,146.1013333,-19.14533333,0.237777778,91.55714286,1.3866313,0
29/3/2018,cool_stuff,179.99,1,18.84,3,3,0,148.3233333,3,150.6251429,29.36485714,0.203055556,54.76666667,3.286488131,0
30/3/2018,cool_stuff,65,1,7.39,4,3,0,25,1,156.3394286,-91.33942857,0.735,87.828,0.740082889,0
2/4/2018,cool_stuff,147.0966667,3,106.3,0,4,0,299.99,1,134.4975238,12.59914286,3.552407407,89.64375,1.640902647,0
3/4/2018,cool_stuff,146.9933333,3,121.17,1,4,0,199.475,2,127.0001429,19.99319048,16.13,86.975,1.690064195,0
4/4/2018,cool_stuff,78.4,2,32.51,2,4,0,52.975,4,130.6322857,-52.23228571,0.257083333,76.2,1.028871391,0
5/4/2018,cool_stuff,141.95,2,41.09,3,4,0,169.99,1,126.6265714,15.32342857,12.65611111,117.682619,1.206210409,0
6/4/2018,cool_stuff,315,1,24.79,4,4,0,126.956,5,153.49,161.51,0.2175,118.779,2.651983937,0
7/4/2018,cool_stuff,204.91,2,48.4,5,4,1,179.99,1,157.05,47.86,0.180138889,107.0914286,1.913411771,0
9/4/2018,cool_stuff,598.8,1,19.04,0,4,0,65,1,233.3071429,365.4928571,0.170833333,106.1816667,5.639391609,0
10/4/2018,cool_stuff,55.25555556,9,175.74,1,4,0,147.0966667,3,220.1869841,-164.9314286,0.197314815,94.9,0.582250322,0
11/4/2018,cool_stuff,256.975,4,126.47,2,4,0,146.9933333,3,235.8986508,21.07634921,9.920833333,125,2.0558,0
12/4/2018,cool_stuff,72.99,1,11.15,3,4,0,78.4,2,235.1257937,-162.1357937,0.230833333,91.69230769,0.796031879,0
13/4/2018,cool_stuff,148,1,17.59,4,4,0,141.95,2,235.9900794,-87.99007937,16.50583333,120,1.233333333,0
14/4/2018,cool_stuff,180.99,2,41.65,5,4,1,315,1,216.8457937,-35.85579365,31.78263889,118.3741667,1.528965357,0
15/4/2018,cool_stuff,124.036,5,149.68,6,4,1,204.91,2,205.2923651,-81.25636508,8.146888889,75.378,1.645519913,0
17/4/2018,cool_stuff,1161.375,2,97.22,1,4,0,598.8,1,285.6602222,875.7147778,12.55208333,108.7041667,10.6838131,0
18/4/2018,cool_stuff,699,1,13.25,2,4,0,55.25555556,9,377.6237143,321.3762857,0.466944444,91.84666667,7.610510271,0
19/4/2018,cool_stuff,110.95,2,42.2,3,4,0,256.975,4,356.763,-245.813,62.03111111,98.80442857,1.122925375,0
20/4/2018,cool_stuff,269.99,2,117.69,4,4,0,72.99,1,384.9058571,-114.9158571,103.5838889,99.56125,2.711798014,0
21/4/2018,cool_stuff,185.6666667,3,95.69,5,4,1,148,1,390.2868095,-204.6201429,80.67796296,73.79333333,2.516035776,1
22/4/2018,cool_stuff,131.99,1,13.51,6,4,1,180.99,2,383.2868095,-251.2968095,56.42083333,88.53116667,1.49088739,0
23/4/2018,cool_stuff,182.4633333,3,130.47,0,4,0,124.036,5,391.6335714,-209.1702381,23.52777778,86.9225,2.099149626,0
24/4/2018,cool_stuff,168.95,2,33.96,1,4,0,1161.375,2,249.8585714,-80.90857143,4.644861111,98.395,1.717058794,0
25/4/2018,cool_stuff,30.23333333,3,38.93,2,4,0,699,1,154.3204762,-124.0871429,0.26537037,87,0.347509579,0
26/4/2018,cool_stuff,148,1,15.92,3,4,0,110.95,2,159.6133333,-11.61333333,40.44361111,85.47285714,1.731543849,0
27/4/2018,cool_stuff,69,3,40.57,4,4,0,269.99,2,130.9004762,-61.90047619,2.883055556,99.99,0.690069007,0
29/4/2018,cool_stuff,269.9,1,48.33,6,4,1,185.6666667,3,142.9338095,126.9661905,34.5,109.9,2.455868972,0
1/5/2018,cool_stuff,203.8,1,15.52,1,5,0,131.99,1,153.192381,50.60761905,0.359722222,69,2.953623188,1
2/5/2018,cool_stuff,143.995,2,38.33,2,5,0,182.4633333,3,147.6969048,-3.701904762,0.538333333,99.9,1.441391391,0
3/5/2018,cool_stuff,222.5,2,51.64,3,5,0,168.95,2,155.3469048,67.15309524,11.32430556,95.0375,2.341181113,0
4/5/2018,cool_stuff,131.99,1,13.92,4,5,0,30.23333333,3,169.8835714,-37.89357143,23.98388889,89.495,1.474830996,0
6/5/2018,cool_stuff,170.99,2,39.37,6,5,1,148,1,173.1678571,-2.177857143,0.298472222,89.34888889,1.913733927,0
7/5/2018,cool_stuff,168.4975,4,85.8,0,5,0,69,3,187.3817857,-18.88428571,4.860694444,97.14333333,1.734524586,0
8/5/2018,cool_stuff,89.99,1,8.98,1,5,0,269.9,1,161.6803571,-71.69035714,7.949722222,92.28181818,0.975165008,0
9/5/2018,cool_stuff,171.2475,4,113.87,2,5,0,203.8,1,157.03,14.2175,9.500416667,76.70875,2.232437629,0
10/5/2018,cool_stuff,89.99,1,13.92,3,5,0,143.995,2,149.315,-59.325,0.453055556,91.73,0.981031287,0
11/5/2018,cool_stuff,199,1,44.62,4,5,0,222.5,2,145.9578571,53.04214286,0.445,103.995,1.913553536,0
14/5/2018,cool_stuff,381.3,3,108.58,0,5,0,131.99,1,181.5735714,199.7264286,0.84287037,75.846875,5.027234148,0
16/5/2018,cool_stuff,80.98666667,3,54.35,2,5,0,170.99,2,168.7159524,-87.72928571,14.84842593,70.175,1.154067213,0
17/5/2018,cool_stuff,209.99,1,14.71,3,5,0,168.4975,4,174.6434524,35.34654762,26.10055556,79.98,2.625531383,0
19/5/2018,cool_stuff,209.99,1,13.37,5,5,1,89.99,1,191.7863095,18.20369048,0.4175,60.77,3.455487905,0
20/5/2018,cool_stuff,19.9,1,18.23,6,5,1,171.2475,4,170.1652381,-150.2652381,0.265277778,85,0.234117647,0
21/5/2018,cool_stuff,169.99,1,23.73,0,5,0,89.99,1,181.5938095,-11.60380952,25.9,94.465,1.799502461,0
22/5/2018,cool_stuff,139.945,2,39.79,1,5,0,199,1,173.157381,-33.21238095,8.931111111,86.9,1.610414269,0
24/5/2018,cool_stuff,89.99,1,9.93,3,5,0,381.3,3,131.5416667,-41.55166667,11.46527778,54.9,1.639162113,0
27/5/2018,cool_stuff,89.99,1,13.92,6,5,1,80.98666667,3,132.8278571,-42.83785714,0.227222222,89.15,1.009422322,0
3/6/2018,cool_stuff,157,1,18.98,6,6,1,209.99,1,125.2578571,31.74214286,0.250833333,100.978,1.554794114,0
9/6/2018,cool_stuff,119.99,2,50.69,5,6,1,209.99,1,112.4007143,7.589285714,0.270138889,96.3,1.246002077,0
11/6/2018,cool_stuff,44.9,1,9.06,0,6,0,19.9,1,115.9721429,-71.07214286,0.443055556,72.3375,0.620701572,0
12/6/2018,cool_stuff,390,1,40.53,1,6,0,169.99,1,147.4021429,242.5978571,15.54305556,135.4,2.880354505,0
13/6/2018,cool_stuff,153.1266667,3,109.24,2,6,0,139.945,2,149.2852381,3.841428571,10.4675,98.27363636,1.558166283,0
15/6/2018,cool_stuff,209.99,1,57.94,4,6,0,89.99,1,166.4280952,43.56190476,0.316111111,103.32,2.032423539,0
20/6/2018,cool_stuff,189.9,1,21.6,2,6,0,89.99,1,180.7009524,9.199047619,0.427777778,113.995,1.665862538,0
21/6/2018,cool_stuff,145.45,2,76.03,3,6,0,157,1,179.0509524,-33.60095238,12.28819444,79.96666667,1.818882868,0
23/6/2018,cool_stuff,214.45,2,63.38,5,6,1,119.99,2,192.5452381,21.9047619,60.50513889,78.8975,2.718083589,0
26/6/2018,cool_stuff,80.88,5,116.67,1,6,0,44.9,1,197.6852381,-116.8052381,10.85266667,91.3,0.885870756,0
27/6/2018,cool_stuff,120.38,1,27.79,2,6,0,390,1,159.1680952,-38.78809524,16.67666667,98.5875,1.221047293,0
28/6/2018,cool_stuff,110.945,2,46.2,3,6,0,153.1266667,3,153.1421429,-42.19714286,5.29125,81.645,1.358870721,0
29/6/2018,cool_stuff,27.19,1,12.85,4,6,0,209.99,1,127.0278571,-99.83785714,23.97666667,57.9225,0.469420346,0
30/6/2018,cool_stuff,159.99,2,30.39,5,6,1,189.9,1,122.755,37.235,21.47652778,115.0475,1.390642995,0
1/7/2018,cool_stuff,269.9,1,162.64,6,7,1,145.45,2,140.5335714,129.3664286,0.238055556,89.19,3.026124005,0
2/7/2018,cool_stuff,94.9,1,18.76,0,7,0,214.45,2,123.455,-28.555,0.154166667,73.24,1.295740033,0
3/7/2018,cool_stuff,44.9,1,18.41,1,7,0,80.88,5,118.315,-73.415,44.0225,104.2766667,0.430585302,0
4/7/2018,cool_stuff,218.995,2,41.17,2,7,0,120.38,1,132.4028571,86.59214286,19.56208333,79,2.772088608,0
5/7/2018,cool_stuff,89.99,1,11.65,3,7,0,110.945,2,129.4092857,-39.41928571,29.57388889,89.74863636,1.002689329,0
6/7/2018,cool_stuff,75.945,2,27.06,4,7,0,27.19,1,136.3742857,-60.42928571,48.55375,104.13,0.729328724,0
8/7/2018,cool_stuff,65,1,19.37,6,7,1,159.99,2,122.8042857,-57.80428571,0.211111111,69.99,0.928704101,0
9/7/2018,cool_stuff,31.99,1,8.38,0,7,0,269.9,1,88.81714286,-56.82714286,33.18166667,74.63,0.428647997,0
10/7/2018,cool_stuff,239.495,2,93.41,1,7,0,94.9,1,109.4735714,130.0214286,14.36972222,95.49166667,2.508019897,0
11/7/2018,cool_stuff,204.6975,4,116.35,2,7,0,44.9,1,132.3017857,72.39571429,10.58513889,89.88,2.277453271,0
14/7/2018,cool_stuff,209.99,1,24.23,5,7,1,218.995,2,131.0153571,78.97464286,0.235833333,99.9325,2.10131839,0
15/7/2018,cool_stuff,214.495,2,90.35,6,7,1,89.99,1,148.8017857,65.69321429,32.23041667,105,2.042809524,0
16/7/2018,cool_stuff,24,1,18.27,0,7,0,75.945,2,141.3810714,-117.3810714,18.63166667,86.4,0.277777778,0
17/7/2018,cool_stuff,237.9,1,40.82,1,7,0,65,1,166.0810714,71.81892857,34.83805556,71.53875,3.325470462,0
18/7/2018,cool_stuff,99.9,1,27,2,7,0,31.99,1,175.7825,-75.8825,18.19527778,80.6975,1.237956566,0
22/7/2018,cool_stuff,247.99,1,16.84,6,7,1,239.495,2,176.9960714,70.99392857,19.06416667,76.71,3.232824925,0
23/7/2018,cool_stuff,178.45,2,154.42,0,7,0,204.6975,4,173.2464286,5.203571429,7.530694444,120,1.487083333,0
25/7/2018,cool_stuff,265,1,45.85,2,7,0,209.99,1,181.105,83.895,0.161111111,95,2.789473684,0
27/7/2018,cool_stuff,309.495,2,37.07,4,7,0,214.495,2,194.6764286,114.8185714,0.209583333,66.44333333,4.658029398,0
30/7/2018,cool_stuff,209.99,1,35.23,0,7,0,24,1,221.2464286,-11.25642857,0.225277778,90.079,2.331175968,0
31/7/2018,cool_stuff,137.945,2,48.56,1,7,0,237.9,1,206.9671429,-69.02214286,8.275833333,99,1.393383838,0
2/8/2018,cool_stuff,265,1,24.57,3,8,0,99.9,1,230.5528571,34.44714286,0.588333333,97.85,2.708226878,0
4/8/2018,cool_stuff,99.9,1,22,5,8,1,247.99,1,209.3971429,-109.4971429,0.191944444,89.956,1.110542932,0
6/8/2018,cool_stuff,138.2666667,3,83.76,0,8,0,178.45,2,203.6566667,-65.39,26.24759259,109.9,1.258113436,0
7/8/2018,cool_stuff,196.1975,4,57.03,1,8,0,265,1,193.8277381,2.369761905,0.204236111,93.64,2.095231739,0
8/8/2018,cool_stuff,95,2,31.61,2,8,0,309.495,2,163.1855952,-68.18559524,0.208194444,104.9814286,0.904921959,0
9/8/2018,cool_stuff,138.6,1,16.07,3,8,0,209.99,1,152.9870238,-14.38702381,0.245833333,100.1475,1.383958661,0
10/8/2018,cool_stuff,85.99,2,39.17,4,8,0,137.945,2,145.564881,-59.57488095,0.399583333,92.37714286,0.930857974,0
11/8/2018,cool_stuff,47.22666667,3,66.61,5,8,1,265,1,114.4544048,-67.2277381,0.254444444,109.5666667,0.431031336,0
12/8/2018,cool_stuff,112.45,2,45.79,6,8,1,99.9,1,116.2472619,-3.797261905,0.23625,112.45,1,0
13/8/2018,cool_stuff,116.825,2,51.13,0,8,0,138.2666667,3,113.1841667,3.640833333,12.04902778,105.9091667,1.10306788,0
15/8/2018,cool_stuff,127.445,2,42.32,2,8,0,196.1975,4,103.362381,24.08261905,12.36361111,110.1,1.157538601,0
18/8/2018,cool_stuff,99.85,2,55.59,5,8,1,95,2,104.0552381,-4.205238095,29.24,92.915,1.07463811,0
19/8/2018,cool_stuff,199,1,28.34,6,8,1,138.6,1,112.6838095,86.31619048,23.22638889,94.36,2.108944468,0
20/8/2018,cool_stuff,139.9,1,19.08,0,8,0,85.99,2,120.3852381,19.5147619,14.02388889,82.745,1.6907366,0
23/8/2018,cool_stuff,44.9,1,9.44,3,8,0,47.22666667,3,120.0528571,-75.15285714,23.88833333,76.3,0.588466579,0
27/8/2018,cool_stuff,95.4,1,11.69,0,8,0,112.45,2,117.6171429,-22.21714286,0.1825,50.98666667,1.871077406,0
7/2/2017,costruction_tools_garden,289.99,2,44.7,1,2,0,,,,,11.355,97.728125,2.967313657,0
27/4/2017,costruction_tools_garden,589.9,1,26.42,3,4,0,,,,,14.81055556,50.85,11.60078663,0
29/4/2017,costruction_tools_garden,589.9,1,38.75,5,4,1,,,,,90.47666667,141.6,4.165960452,0
23/5/2017,costruction_tools_garden,59.9,2,68.44,1,5,0,,,,,0.246666667,71.99928571,0.831952698,0
11/7/2017,costruction_tools_garden,64.9,1,5.99,1,7,0,,,,,0.158611111,76.95,0.843404808,0
3/8/2017,costruction_tools_garden,194.9,1,13.7,3,8,0,,,,,0.214166667,70.95,2.747004933,0
12/8/2017,costruction_tools_garden,99.9,1,14.43,5,8,1,,,269.9128571,-170.0128571,0.228055556,89,1.12247191,0
21/8/2017,costruction_tools_garden,198,3,41.19,0,8,0,289.99,2,256.7714286,-58.77142857,1.722777778,70.66333333,2.802018963,0
28/8/2017,costruction_tools_garden,32.7,1,17.06,0,8,0,589.9,1,177.1714286,-144.4714286,0.126111111,90,0.363333333,0
18/10/2017,costruction_tools_garden,24,1,11.85,2,10,0,589.9,1,96.32857143,-72.32857143,0.223333333,112.546,0.213246139,0
25/10/2017,costruction_tools_garden,255,2,38.08,2,10,0,59.9,2,124.2,130.8,22.57416667,69.93,3.646503647,0
9/1/2018,costruction_tools_garden,87.8,1,74,1,1,0,64.9,1,127.4714286,-39.67142857,0.478611111,89.44428571,0.981616649,0
12/1/2018,costruction_tools_garden,16.6,1,35.67,4,1,0,194.9,1,102,-85.4,0.128333333,71.86909091,0.230975511,0
22/1/2018,costruction_tools_garden,499.99,1,68.31,0,1,0,99.9,1,159.1557143,340.8342857,3.396666667,83.52,5.986470307,0
8/2/2018,costruction_tools_garden,29.45,2,30.2,3,2,0,198,3,135.0771429,-105.6271429,0.314722222,68.18916667,0.431886786,0
9/2/2018,costruction_tools_garden,29.45,1,12.48,4,2,0,32.7,1,134.6128571,-105.1628571,16.18027778,110.99,0.26533922,0
16/3/2018,costruction_tools_garden,77.9,1,16.52,4,3,0,24,1,142.3128571,-64.41285714,0.2775,88.9,0.876265467,0
19/3/2018,costruction_tools_garden,14.4,1,12.79,0,3,0,255,2,107.9414286,-93.54142857,0.29,58.03333333,0.248133257,0
22/3/2018,costruction_tools_garden,35.89,1,18.23,3,3,0,87.8,1,100.5257143,-64.63571429,0.271388889,83.695,0.428818926,0
26/3/2018,costruction_tools_garden,98.9,1,9.61,0,3,0,16.6,1,112.2828571,-13.38285714,0.331111111,88.945,1.111923099,0
4/4/2018,costruction_tools_garden,37.88,1,19.41,2,4,0,499.99,1,46.26714286,-8.387142857,0.195555556,76.2,0.497112861,0
15/4/2018,costruction_tools_garden,38.4,1,22.93,6,4,1,29.45,2,47.54571429,-9.145714286,0.186944444,75.378,0.50943246,0
25/4/2018,costruction_tools_garden,25.64,1,7.39,2,4,0,29.45,1,47.00142857,-21.36142857,0.308611111,87,0.294712644,0
27/4/2018,costruction_tools_garden,28.45,2,36.46,4,4,0,77.9,1,39.93714286,-11.48714286,0.334722222,99.99,0.284528453,0
13/5/2018,costruction_tools_garden,33.555,2,77.73,6,5,1,14.4,1,42.67357143,-9.118571429,0.324583333,67.93333333,0.493940137,0
15/5/2018,costruction_tools_garden,47.99,1,18.43,1,5,0,35.89,1,44.40214286,3.587857143,0.437222222,74.6725,0.642673005,0
8/6/2018,costruction_tools_garden,72.9,1,16.48,4,6,0,98.9,1,40.68785714,32.21214286,0.389166667,77.7,0.938223938,0
16/6/2018,costruction_tools_garden,33,1,13.81,5,6,1,37.88,1,39.99071429,-6.990714286,0.465,107.8175,0.306072762,0
18/6/2018,costruction_tools_garden,104.99,1,23.54,0,6,0,38.4,1,49.50357143,55.48642857,0.368888889,98.758,1.063103749,0
23/6/2018,costruction_tools_garden,72.9,1,9.26,5,6,1,25.64,1,56.255,16.645,0.6125,78.8975,0.92398365,0
8/7/2018,costruction_tools_garden,48.11833333,6,114.63,6,7,1,28.45,2,59.0647619,-10.94642857,38.76671296,69.99,0.687502977,0
1/8/2018,costruction_tools_garden,735,1,23.32,2,8,0,33.555,2,159.2711905,575.7288095,0.214444444,118.3533333,6.210217991,0
2/8/2018,costruction_tools_garden,144.9,1,21.65,3,8,0,47.99,1,173.1154762,-28.21547619,0.212222222,97.85,1.480838017,0
5/8/2018,costruction_tools_garden,54.5,2,29.36,6,8,1,72.9,1,170.4869048,-115.9869048,0.239444444,77.86428571,0.699935786,0
12/8/2018,costruction_tools_garden,72.9,1,14.09,6,8,1,33,1,176.1869048,-103.2869048,0.253888889,112.45,0.648288128,0
16/8/2018,costruction_tools_garden,128,1,19.07,3,8,0,104.99,1,179.4740476,-51.47404762,0.287222222,95.13066667,1.345517744,0
18/8/2018,costruction_tools_garden,144.9,1,65.46,5,8,1,72.9,1,189.7597619,-44.8597619,1.911944444,92.915,1.559489856,0
2/10/2017,costruction_tools_tools,729,1,25.59,0,10,0,,,,,0.3375,66.9,10.89686099,0
4/11/2017,costruction_tools_tools,29.9,1,14.08,5,11,1,,,,,0.273055556,79.395,0.376598023,0
11/12/2017,costruction_tools_tools,29.9,1,14.08,0,12,0,,,,,15.76027778,79.9,0.374217772,0
12/12/2017,costruction_tools_tools,29.9,1,14.08,1,12,0,,,,,48.10666667,119.1133333,0.251021436,0
28/12/2017,costruction_tools_tools,29.9,1,14.08,3,12,0,,,,,0.259444444,73.76666667,0.405332128,0
15/1/2018,costruction_tools_tools,189.9,1,18.58,0,1,0,,,,,0.926111111,121.0415,1.568883399,0
26/1/2018,costruction_tools_tools,29.9,1,28.75,4,1,0,,,152.6285714,-122.7285714,0.221111111,84.4,0.354265403,0
27/1/2018,costruction_tools_tools,149.9,1,20.29,5,1,1,729,1,69.9,80,0.163055556,80.07493056,1.871996628,0
29/1/2018,costruction_tools_tools,28.45,2,51.26,0,1,0,29.9,1,69.69285714,-41.24285714,5.186111111,89.325,0.31849986,0
1/2/2018,costruction_tools_tools,29.9,1,14.08,3,2,0,29.9,1,69.69285714,-39.79285714,0.183055556,86.195,0.346887871,0
21/2/2018,costruction_tools_tools,29.9,2,33.58,2,2,0,29.9,1,69.69285714,-39.79285714,10.78805556,80.22,0.372725006,0
24/2/2018,costruction_tools_tools,29.9,1,19.59,5,2,1,29.9,1,69.69285714,-39.79285714,67.07916667,75.7,0.394980185,0
26/3/2018,costruction_tools_tools,190,1,42.09,0,3,0,189.9,1,69.70714286,120.2928571,0.236944444,88.945,2.136151554,0
5/4/2018,costruction_tools_tools,29.95,2,33.47,3,4,0,29.9,1,69.71428571,-39.76428571,0.248472222,117.682619,0.254498075,0
28/5/2018,costruction_tools_tools,93,1,19.62,0,5,0,149.9,1,61.58571429,31.41428571,14.53416667,104.425,0.890591333,0
9/7/2018,costruction_tools_tools,232.75,1,24.43,0,7,0,28.45,2,90.77142857,141.9785714,0.177777778,74.63,3.118719014,0
5/8/2018,costruction_tools_tools,150.99,1,17.25,6,8,1,29.9,1,108.07,42.92,0.2325,77.86428571,1.939143198,0
13/8/2018,costruction_tools_tools,42.9,1,13.64,0,8,0,29.9,2,109.9271429,-67.02714286,0.234166667,105.9091667,0.405064088,0
22/8/2018,costruction_tools_tools,59.99,1,7.68,2,8,0,29.9,1,114.2257143,-54.23571429,0.190277778,53.93333333,1.112299135,0
26/3/2018,diapers_and_hygiene,25,5,68.55,0,3,0,,,,,0.295277778,88.945,0.281072573,0
6/4/2018,diapers_and_hygiene,37,1,19.32,4,4,0,,,,,0.368611111,118.779,0.311502875,0
7/5/2018,diapers_and_hygiene,43,1,15.23,0,5,0,,,,,30.35888889,97.14333333,0.442644889,0
26/7/2018,diapers_and_hygiene,28.8,1,11.22,3,7,0,,,,,0.164444444,95,0.303157895,0
30/7/2018,diapers_and_hygiene,47,1,51.05,0,7,0,,,,,23.25861111,90.079,0.521764229,0
23/3/2017,drinks,14.99,2,31.12,3,3,0,,,,,0,89.29625,0.167868192,0
11/6/2017,drinks,49.99,1,19.21,6,6,1,,,,,50.90611111,91.35,0.547235906,0
8/9/2017,drinks,30,1,15.1,4,9,0,,,,,13.82527778,88.1725,0.340242139,0
30/10/2017,drinks,65,1,16.21,0,10,0,,,,,0.266666667,102.215,0.635914494,0
13/11/2017,drinks,48.49666667,3,40.69,0,11,0,,,,,17.27805556,78.218,0.620019262,0
21/11/2017,drinks,38.49,1,15.1,1,11,0,,,,,7.3725,107.4,0.358379888,0
24/11/2017,drinks,90,1,12.97,4,11,0,,,48.13809524,41.86190476,2.826111111,98.08020833,0.917616322,0
3/12/2017,drinks,40,1,17.6,6,12,1,14.99,2,51.71095238,-11.71095238,0.115833333,87.495,0.457168981,0
4/12/2017,drinks,45,1,15.1,0,12,0,49.99,1,50.99809524,-5.998095238,0.151388889,114.95,0.391474554,0
12/12/2017,drinks,51.49,1,9.94,1,12,0,30,1,54.06809524,-2.578095238,0.183611111,119.1133333,0.432277383,0
16/12/2017,drinks,36.82333333,3,33.78,5,12,1,65,1,50.04285714,-13.21952381,23.25685185,103.95,0.354240821,0
17/12/2017,drinks,51.49,1,16.12,6,12,1,48.49666667,3,50.47047619,1.01952381,1.147222222,79.945,0.644067797,0
19/12/2017,drinks,55.49,1,9.94,1,12,0,38.49,1,52.89904762,2.590952381,17.59333333,68.975,0.804494382,0
20/12/2017,drinks,55.49,1,9.94,2,12,0,90,1,47.96904762,7.520952381,0.158611111,85,0.652823529,0
21/12/2017,drinks,57.49,1,9.94,3,12,0,40,1,50.46761905,7.022380952,0.166111111,102.54,0.560659255,0
24/12/2017,drinks,57.49,1,16.16,6,12,1,45,1,52.25190476,5.238095238,0.176388889,125.12,0.4594789,0
25/12/2017,drinks,57.49,1,9.94,0,12,0,51.49,1,53.10904762,4.380952381,0.158333333,86.9,0.661565017,1
2/1/2018,drinks,55.49,2,26.09,1,1,0,36.82333333,3,55.77571429,-0.285714286,8.412916667,102.2575,0.542649683,0
4/1/2018,drinks,39.745,2,26.86,3,1,0,51.49,1,54.09785714,-14.35285714,21.57944444,91.25,0.435561644,0
5/1/2018,drinks,55.49,1,9.94,4,1,0,55.49,1,54.09785714,1.392142857,0.131666667,94.975,0.584259016,0
6/1/2018,drinks,55.49,1,26.93,5,1,1,55.49,1,54.09785714,1.392142857,0.278611111,79.82,0.695189176,0
7/1/2018,drinks,47.49,2,19.88,6,1,1,57.49,1,52.66928571,-5.179285714,0.995833333,108,0.439722222,0
9/1/2018,drinks,50.15666667,3,48.37,1,1,0,57.49,1,51.62166667,-1.465,5.929074074,89.44428571,0.560758759,0
10/1/2018,drinks,47.49,1,16.11,2,1,0,57.49,1,50.19309524,-2.703095238,15.88055556,111.2333333,0.426940366,0
14/1/2018,drinks,47.49,1,9.94,6,1,1,55.49,2,49.0502381,-1.560238095,0.125,94.25928571,0.503823041,0
15/1/2018,drinks,19.49,1,9.27,0,1,0,39.745,2,46.15666667,-26.66666667,32.94916667,121.0415,0.161019155,0
26/1/2018,drinks,6.49,2,16.54,4,1,0,55.49,1,39.15666667,-32.66666667,0.405833333,84.4,0.076895735,0
27/1/2018,drinks,47.49,2,19.88,5,1,1,55.49,1,38.01380952,9.476190476,0.328055556,80.07493056,0.593069512,0
29/1/2018,drinks,47.49,1,9.94,0,1,0,47.49,2,38.01380952,9.476190476,0.544166667,89.325,0.531654072,0
1/2/2018,drinks,19.49,1,15.1,3,2,0,50.15666667,3,33.63285714,-14.14285714,0.733611111,86.195,0.226115204,0
4/2/2018,drinks,47.49,1,9.94,6,2,1,47.49,1,33.63285714,13.85714286,0.171388889,59.99,0.791631939,0
14/2/2018,drinks,52.745,2,26.1,2,2,0,47.49,1,34.38357143,18.36142857,35.28805556,79.9,0.660137672,0
15/2/2018,drinks,47.49,1,35.67,3,2,0,19.49,1,38.38357143,9.106428571,0.133333333,84.58479167,0.561448448,0
20/2/2018,drinks,47.49,1,16.11,1,2,0,6.49,2,44.24071429,3.249285714,0.267777778,113.058,0.420049886,0
24/2/2018,drinks,20.9,3,45.3,5,2,1,47.49,2,40.44214286,-19.54214286,0.373611111,75.7,0.276089828,0
25/2/2018,drinks,47.49,1,9.94,6,2,1,47.49,1,40.44214286,7.047857143,0.222222222,83.2875,0.570193606,0
27/2/2018,drinks,45,1,16.6,1,2,0,19.49,1,44.08642857,0.913571429,0.257222222,99.0345,0.454387108,0
7/3/2018,drinks,47.49,2,42.6,2,3,0,47.49,1,44.08642857,3.403571429,0.214166667,84.57545455,0.561510432,0
13/3/2018,drinks,47.49,1,19.32,1,3,0,52.745,2,43.33571429,4.154285714,0.626388889,95.425,0.497668326,0
15/3/2018,drinks,47.49,1,19.32,3,3,0,47.49,1,43.33571429,4.154285714,0.273055556,78.95,0.601519949,0
19/3/2018,drinks,47.49,1,19.32,0,3,0,47.49,1,43.33571429,4.154285714,0.210555556,58.03333333,0.818322803,0
23/3/2018,drinks,6,1,7.87,4,3,0,20.9,3,41.20714286,-35.20714286,0.594722222,81.2425,0.073852971,0
1/4/2018,drinks,43,1,18.23,6,4,1,47.49,1,40.56571429,2.434285714,0.279166667,79.9,0.538172716,0
9/4/2018,drinks,170,4,89.08,0,4,0,45,1,58.42285714,111.5771429,15.27361111,106.1816667,1.601029682,0
10/4/2018,drinks,43,1,18.23,1,4,0,47.49,2,57.78142857,-14.78142857,0.192222222,94.9,0.453108535,0
15/4/2018,drinks,58,1,7.87,6,4,1,47.49,1,59.28285714,-1.282857143,42.615,75.378,0.769455279,0
25/4/2018,drinks,11,1,7.87,2,4,0,47.49,1,54.07,-43.07,17.94805556,87,0.126436782,0
27/4/2018,drinks,11,1,7.87,4,4,0,47.49,1,48.85714286,-37.85714286,0.218055556,99.99,0.110011001,0
1/5/2018,drinks,102.6,1,19.69,1,5,0,6,1,62.65714286,39.94285714,0.208055556,69,1.486956522,1
3/5/2018,drinks,61.49,1,7.87,3,5,0,43,1,65.29857143,-3.808571429,16.60666667,95.0375,0.64700776,0
6/5/2018,drinks,20.85,5,91.15,6,5,1,170,4,43.99142857,-23.14142857,23.8025,89.34888889,0.233354888,0
7/5/2018,drinks,15.49,1,7.87,0,5,0,43,1,40.06142857,-24.57142857,1.176111111,97.14333333,0.159455101,0
8/5/2018,drinks,28.9,1,7.29,1,5,0,58,1,35.90428571,-7.004285714,43.67277778,92.28181818,0.313171116,0
